Math name;Math group;Math type;Folder;Math description;Parameter type;Parameter enable;Parameter name;Parameter kind;TAG name;Value;External unit;Internal unit;Formula
CP-IF-Avg;Generic;Average;Plane 10;;Input;Enable;C0;Tag;CP-IF-03;;psiA;psiG;
CP-IF-Avg;Generic;Average;Plane 10;;Input;Enable;D0;Tag;CP-IF-04;;psiA;psiG;
CP-IF-Avg;Generic;Average;Plane 10;;Input;Enable;E0;Tag;CP-IF-05;;psiA;psiG;
CP-IF-Avg;Generic;Average;Plane 10;;Input;Enable;F0;Tag;CP-IF-06;;psiA;psiG;
CP-IF-Avg;Generic;Average;Plane 10;;Input;Enable;G0;Tag;CP-IF-07;;psiA;psiG;
CP-IF-Avg;Generic;Average;Plane 10;;Input;Enable;H0;Tag;CP-IF-08;;psiA;psiG;
CP-IF-Avg;Generic;Average;Plane 10;;Input;Enable;I0;Tag;CP-IF-09;;psiA;psiG;
CP-IF-Avg;Generic;Average;Plane 10;;Input;Enable;L0;Tag;CP-IF-10;;psiA;psiG;
CP-IF-Avg;Generic;Average;Plane 10;;Input;Enable;M0;Tag;CP-IF-11;;psiA;psiG;
CP-IF-Avg;Generic;Average;Plane 10;;Input;Enable;N0;Tag;CP-IF-12;;psiA;psiG;
CP-IF-Avg;Generic;Average;Plane 10;;Output;Enable;;Calc;CP-IF-Avg;NaN;psiG;psiG;
CP-IF-Avg;Generic;Average;Plane 10;;Output;Disable;;Calc;CP-IF-Avg:SD;NaN;psiG;psiG;
CT-IF-Avg;Generic;Average;Plane 10;;Input;Enable;A0;Tag;CT-IF-02;;°C;°C;
CT-IF-Avg;Generic;Average;Plane 10;;Input;Enable;B0;Tag;CT-IF-03;;°C;°C;
CT-IF-Avg;Generic;Average;Plane 10;;Input;Enable;C0;Tag;CT-IF-05;;°C;°C;
CT-IF-Avg;Generic;Average;Plane 10;;Input;Enable;D0;Tag;CT-IF-06;;°C;°C;
CT-IF-Avg;Generic;Average;Plane 10;;Input;Enable;E0;Tag;CT-IF-08;;°C;°C;
CT-IF-Avg;Generic;Average;Plane 10;;Input;Enable;F0;Tag;CT-IF-04;;°C;°C;
CT-IF-Avg;Generic;Average;Plane 10;;Input;Enable;G0;Tag;CT-IF-07;;°C;°C;
CT-IF-Avg;Generic;Average;Plane 10;;Input;Enable;H0;Tag;CT-IF-01;;°C;°C;
CT-IF-Avg;Generic;Average;Plane 10;;Output;Enable;;Calc;CT-IF-Avg;NaN;°C;°C;
CT-IF-Avg;Generic;Average;Plane 10;;Output;Disable;;Calc;CT-IF-Avg:SD;NaN;°C;°C;
CI-IF-Avg;Generic;Average;Plane 10;;Input;Enable;A0;Tag;CI-IF-01;;psiA;psiG;
CI-IF-Avg;Generic;Average;Plane 10;;Input;Enable;B0;Tag;CI-IF-02;;psiA;psiG;
CI-IF-Avg;Generic;Average;Plane 10;;Input;Enable;C0;Tag;CI-IF-03;;psiA;psiG;
CI-IF-Avg;Generic;Average;Plane 10;;Input;Enable;D0;Tag;CI-IF-04;;psiA;psiG;
CI-IF-Avg;Generic;Average;Plane 10;;Input;Enable;E0;Tag;CI-IF-05;;psiA;psiG;
CI-IF-Avg;Generic;Average;Plane 10;;Input;Enable;F0;Tag;CI-IF-06;;psiA;psiG;
CI-IF-Avg;Generic;Average;Plane 10;;Input;Enable;G0;Tag;CI-IF-07;;psiA;psiG;
CI-IF-Avg;Generic;Average;Plane 10;;Input;Enable;H0;Tag;CI-IF-08;;psiA;psiG;
CI-IF-Avg;Generic;Average;Plane 10;;Input;Enable;I0;Tag;CI-IF-09;;psiA;psiG;
CI-IF-Avg;Generic;Average;Plane 10;;Input;Enable;L0;Tag;CI-IF-10;;psiA;psiG;
CI-IF-Avg;Generic;Average;Plane 10;;Input;Enable;M0;Tag;CI-IF-11;;psiA;psiG;
CI-IF-Avg;Generic;Average;Plane 10;;Input;Enable;N0;Tag;CI-IF-12;;psiA;psiG;
CI-IF-Avg;Generic;Average;Plane 10;;Output;Enable;;Calc;CI-IF-Avg;NaN;psiG;psiG;
CI-IF-Avg;Generic;Average;Plane 10;;Output;Disable;;Calc;CI-IF-Avg:SD;NaN;psiG;psiG;
FE-P111;Mass Flow;Mass Flow ISO 5167 (diaphragms);Fuel;;Input;Enable;Type of Fluid;Constant;;1;; -;
FE-P111;Mass Flow;Mass Flow ISO 5167 (diaphragms);Fuel;;Input;Enable;Temperature;Tag;TE-P113;;°C;°C;
FE-P111;Mass Flow;Mass Flow ISO 5167 (diaphragms);Fuel;;Input;Enable;Upstream Pressure;Tag;PT-P112-Avg;;barA;barA;
FE-P111;Mass Flow;Mass Flow ISO 5167 (diaphragms);Fuel;;Input;Enable;Differential pressure;Tag;PDT-P111-Avg;;mbarD;kPaD;
FE-P111;Mass Flow;Mass Flow ISO 5167 (diaphragms);Fuel;;Input;Enable;Downstream Pressure;Constant;;0;;barA;
FE-P111;Mass Flow;Mass Flow ISO 5167 (diaphragms);Fuel;;Input;Enable;Dp min.;Constant;;0;;mmH2OD;
FE-P111;Mass Flow;Mass Flow ISO 5167 (diaphragms);Fuel;;Input;Enable;Pipeline diameter;Constant;;102.26;;mm;
FE-P111;Mass Flow;Mass Flow ISO 5167 (diaphragms);Fuel;;Input;Enable;Orefice diameter;Constant;;60;;mm;
FE-P111;Mass Flow;Mass Flow ISO 5167 (diaphragms);Fuel;;Input;Enable;Probe Type;Constant;;0;; -;
FE-P111;Mass Flow;Mass Flow ISO 5167 (diaphragms);Fuel;;Input;Enable;Gas composition;Gas Analysis;Fuel Composition;0;;;
FE-P111;Mass Flow;Mass Flow ISO 5167 (diaphragms);Fuel;;Input;Enable;Year of norm;Constant;;0;; -;
FE-P111;Mass Flow;Mass Flow ISO 5167 (diaphragms);Fuel;;Output;Enable;;Calc;FE-P111;NaN;kg/s;kg/s;
FE-P111;Mass Flow;Mass Flow ISO 5167 (diaphragms);Fuel;;Output;Disable;;Calc;FE-P111:Reynolds;NaN; -; -;
FE-P111;Mass Flow;Mass Flow ISO 5167 (diaphragms);Fuel;;Output;Disable;;Calc;FE-P111:Total Preassure;NaN;barA;barA;
FE-P111;Mass Flow;Mass Flow ISO 5167 (diaphragms);Fuel;;Output;Disable;;Calc;FE-P111:Speed;NaN;m/s;m/s;
TE-P113;Generic;Average;Fuel;;Input;Enable;A0;Tag;TE-P113CD;;°C;°C;
TE-P113;Generic;Average;Fuel;;Input;Enable;B0;Tag;TE-P113AB;;°C;°C;
TE-P113;Generic;Average;Fuel;;Output;Enable;;Calc;TE-P113;NaN;°C;°C;
TE-P113;Generic;Average;Fuel;;Output;Disable;;Calc;TE-P113:SD;NaN;°C;°C;
PDT-P111-Avg;Generic;Average;Fuel;;Input;Enable;A0;Tag;PDT-P111A;;mbarD;mbarD;
PDT-P111-Avg;Generic;Average;Fuel;;Input;Enable;B0;Tag;PDT-P111B;;mbarD;mbarD;
PDT-P111-Avg;Generic;Average;Fuel;;Input;Enable;C0;Tag;PDT-P111C;;mbarD;mbarD;
PDT-P111-Avg;Generic;Average;Fuel;;Input;Enable;D0;Tag;PDT-P111D;;mbarD;mbarD;
PDT-P111-Avg;Generic;Average;Fuel;;Output;Enable;;Calc;PDT-P111-Avg;NaN;mbarD;mbarD;
PDT-P111-Avg;Generic;Average;Fuel;;Output;Disable;;Calc;PDT-P111-Avg:SD;NaN;mbarD;mbarD;
LHV-Fuel;Fluid Characteristic;LHV;Fuel;;Input;Enable;Gas Composition;Gas Analysis;Fuel Composition;0;; -;
LHV-Fuel;Fluid Characteristic;LHV;Fuel;;Output;Enable;;Calc;LHV-Fuel;NaN;kJ/Kg;kJ/Kg;
N2-Fract;Generic;Custom Math;Fuel;;Input;Enable;a;Tag;gas_Fuel Composition_NITROGEN;;%;%;
N2-Fract;Generic;Custom Math;Fuel;;Output;Enable;b;Calc;N2-Fract;0; -; -;N2-Fract=gas_Fuel Composition_NITROGEN/100
O2-Fract;Generic;Custom Math;Fuel;;Input;Enable;a;Tag;gas_Fuel Composition_OXYGEN;;%;%;
O2-Fract;Generic;Custom Math;Fuel;;Output;Enable;b;Calc;O2-Fract;0; -; -;O2-Fract=gas_Fuel Composition_OXYGEN/100
Methane-Fract;Generic;Custom Math;Fuel;;Input;Enable;a;Tag;gas_Fuel Composition_METHANE;;%;%;
Methane-Fract;Generic;Custom Math;Fuel;;Output;Enable;b;Calc;Methane-Fract;0; -; -;Methane-Fract=gas_Fuel Composition_METHANE/100
Helium-Fract;Generic;Custom Math;Fuel;;Input;Enable;a;Tag;gas_Fuel Composition_HELIUM;;%;%;
Helium-Fract;Generic;Custom Math;Fuel;;Output;Enable;b;Calc;Helium-Fract;0; -; -;Helium-Fract=gas_Fuel Composition_HELIUM/100
N-Hexane-Fract;Generic;Custom Math;Fuel;;Input;Enable;a;Tag;gas_Fuel Composition_N-HEXANE;;%;%;
N-Hexane-Fract;Generic;Custom Math;Fuel;;Output;Enable;b;Calc;N-Hexane-Fract;0; -; -;N-Hexane-Fract=gas_Fuel Composition_N-HEXANE/100
I-Pentane-Fract;Generic;Custom Math;Fuel;;Input;Enable;a;Tag;gas_Fuel Composition_I-PENTANE;;%;%;
I-Pentane-Fract;Generic;Custom Math;Fuel;;Output;Enable;b;Calc;I-Pentane-Fract;0; -; -;I-Pentane-Fract=gas_Fuel Composition_I-PENTANE/100
N-Pentane-Fract;Generic;Custom Math;Fuel;;Input;Enable;a;Tag;gas_Fuel Composition_N-PENTANE;;%;%;
N-Pentane-Fract;Generic;Custom Math;Fuel;;Output;Enable;b;Calc;N-Pentane-Fract;0; -; -;N-Pentane-Fract=gas_Fuel Composition_N-PENTANE/100
N-Butane-Fract;Generic;Custom Math;Fuel;;Input;Enable;a;Tag;gas_Fuel Composition_N-BUTANE;;%;%;
N-Butane-Fract;Generic;Custom Math;Fuel;;Output;Enable;b;Calc;N-Butane-Fract;0; -; -;N-Butane-Fract=gas_Fuel Composition_N-BUTANE/100
I-Butane-Fract;Generic;Custom Math;Fuel;;Input;Enable;a;Tag;gas_Fuel Composition_I-BUTANE;;%;%;
I-Butane-Fract;Generic;Custom Math;Fuel;;Output;Enable;b;Calc;I-Butane-Fract;0; -; -;I-Butane-Fract=gas_Fuel Composition_I-BUTANE/100
Propane-Fract;Generic;Custom Math;Fuel;;Input;Enable;a;Tag;gas_Fuel Composition_PROPANE;;%;%;
Propane-Fract;Generic;Custom Math;Fuel;;Output;Enable;b;Calc;Propane-Fract;0; -; -;Propane-Fract=gas_Fuel Composition_PROPANE/100
Ethane-Fract;Generic;Custom Math;Fuel;;Input;Enable;a;Tag;gas_Fuel Composition_ETHANE;;%;%;
Ethane-Fract;Generic;Custom Math;Fuel;;Output;Enable;b;Calc;Ethane-Fract;0; -; -;Ethane-Fract=gas_Fuel Composition_ETHANE/100
CO2-Fract;Generic;Custom Math;Fuel;;Input;Enable;a;Tag;gas_Fuel Composition_CARBON DIOXIDE;;%;%;
CO2-Fract;Generic;Custom Math;Fuel;;Output;Enable;b;Calc;CO2-Fract;0; -; -;CO2-Fract=gas_Fuel Composition_CARBON DIOXIDE/100
PS23;Generic;Average;Plane 23;;Input;Enable;A0;Tag;PW2410;;psiA;psiG;
PS23;Generic;Average;Plane 23;;Input;Enable;B0;Tag;PW2411;;psiA;psiG;
PS23;Generic;Average;Plane 23;;Input;Enable;C0;Tag;PW2412;;psiA;psiG;
PS23;Generic;Average;Plane 23;;Input;Enable;D0;Tag;PW2416;;psiA;psiG;
PS23;Generic;Average;Plane 23;;Input;Enable;E0;Tag;PW2417;;psiA;psiG;
PS23;Generic;Average;Plane 23;;Input;Enable;F0;Tag;PW2418;;psiA;psiG;
PS23;Generic;Average;Plane 23;;Input;Enable;G0;Tag;PW2407;;psiA;psiG;
PS23;Generic;Average;Plane 23;;Input;Enable;H0;Tag;PW2408;;psiA;psiG;
PS23;Generic;Average;Plane 23;;Input;Enable;I0;Tag;PW2409;;psiA;psiG;
PS23;Generic;Average;Plane 23;;Input;Enable;L0;Tag;PW2413;;psiA;psiG;
PS23;Generic;Average;Plane 23;;Input;Enable;M0;Tag;PW2414;;psiA;psiG;
PS23;Generic;Average;Plane 23;;Input;Enable;N0;Tag;PW2415;;psiA;psiG;
PS23;Generic;Average;Plane 23;;Output;Enable;;Calc;PS23;NaN;psiG;psiG;
PS23;Generic;Average;Plane 23;;Output;Disable;;Calc;PS23:SD;NaN;psiG;psiG;
PS25;Generic;Average;Plane 25;;Input;Enable;A0;Tag;PA2501;;psiA;psiG;
PS25;Generic;Average;Plane 25;;Input;Enable;B0;Tag;PA2502;;psiA;psiG;
PS25;Generic;Average;Plane 25;;Input;Enable;C0;Tag;PA2503;;psiA;psiG;
PS25;Generic;Average;Plane 25;;Input;Enable;D0;Tag;PA2504;;psiA;psiG;
PS25;Generic;Average;Plane 25;;Input;Enable;E0;Tag;PA2505;;psiA;psiG;
PS25;Generic;Average;Plane 25;;Input;Enable;F0;Tag;PA2506;;psiA;psiG;
PS25;Generic;Average;Plane 25;;Input;Enable;G0;Tag;PA2507;;psiA;psiG;
PS25;Generic;Average;Plane 25;;Input;Enable;H0;Tag;PA2508;;psiA;psiG;
PS25;Generic;Average;Plane 25;;Input;Enable;I0;Tag;PA2509;;psiA;psiG;
PS25;Generic;Average;Plane 25;;Input;Enable;L0;Tag;PA2510;;psiA;psiG;
PS25;Generic;Average;Plane 25;;Input;Enable;M0;Tag;PA2511;;psiA;psiG;
PS25;Generic;Average;Plane 25;;Input;Enable;N0;Tag;PA2512;;psiA;psiG;
PS25;Generic;Average;Plane 25;;Output;Enable;;Calc;PS25;NaN;psiG;psiG;
PS25;Generic;Average;Plane 25;;Output;Disable;;Calc;PS25:SD;NaN;psiG;psiG;
PS30;Generic;Average;Plane 30;;Input;Enable;A0;Tag;PW3108;;barA;barA;
PS30;Generic;Average;Plane 30;;Input;Enable;B0;Tag;PW3109;;barA;barA;
PS30;Generic;Average;Plane 30;;Input;Enable;C0;Tag;PW3110;;barA;barA;
PS30;Generic;Average;Plane 30;;Input;Enable;D0;Tag;PW3111;;barA;barA;
PS30;Generic;Average;Plane 30;;Input;Enable;E0;Tag;PW3112;;barA;barA;
PS30;Generic;Average;Plane 30;;Input;Enable;F0;Tag;PW3113;;barA;barA;
PS30;Generic;Average;Plane 30;;Input;Enable;G0;Tag;PW3114;;barA;barA;
PS30;Generic;Average;Plane 30;;Input;Enable;H0;Tag;PW3115;;barA;barA;
PS30;Generic;Average;Plane 30;;Input;Enable;I0;Tag;PW3116;;barA;barA;
PS30;Generic;Average;Plane 30;;Input;Enable;L0;Tag;PW3107;;barA;barA;
PS30;Generic;Average;Plane 30;;Output;Enable;;Calc;PS30;NaN;psiG;barA;
PS30;Generic;Average;Plane 30;;Output;Disable;;Calc;PS30:SD;NaN;barA;barA;
TP-N1FDO-Avg;Generic;Average;Average;;Input;Enable;A0;Tag;TP-N1FDO-01;;psiA;psiG;
TP-N1FDO-Avg;Generic;Average;Average;;Input;Enable;B0;Tag;TP-N1FDO-02;;psiA;psiG;
TP-N1FDO-Avg;Generic;Average;Average;;Input;Enable;C0;Tag;TP-N1FDO-03;;psiA;psiG;
TP-N1FDO-Avg;Generic;Average;Average;;Input;Enable;D0;Tag;TP-N1FDO-04;;psiA;psiG;
TP-N1FDO-Avg;Generic;Average;Average;;Input;Enable;E0;Tag;TP-N1FDO-05;;psiA;psiG;
TP-N1FDO-Avg;Generic;Average;Average;;Input;Enable;F0;Tag;TP-N1FDO-06;;psiA;psiG;
TP-N1FDO-Avg;Generic;Average;Average;;Output;Enable;;Calc;TP-N1FDO-Avg;NaN;psiG;psiG;
TP-N1FDO-Avg;Generic;Average;Average;;Output;Disable;;Calc;TP-N1FDO-Avg:SD;NaN;psiG;psiG;
TP-N1FUO-Avg;Generic;Average;Average;;Input;Enable;A0;Tag;TP-N1FUO-01;;psiA;psiG;
TP-N1FUO-Avg;Generic;Average;Average;;Input;Enable;B0;Tag;TP-N1FUO-02;;psiA;psiG;
TP-N1FUO-Avg;Generic;Average;Average;;Input;Enable;C0;Tag;TP-N1FUO-03;;psiA;psiG;
TP-N1FUO-Avg;Generic;Average;Average;;Input;Enable;D0;Tag;TP-N1FUO-04;;psiA;psiG;
TP-N1FUO-Avg;Generic;Average;Average;;Input;Enable;E0;Tag;TP-N1FUO-05;;psiA;psiG;
TP-N1FUO-Avg;Generic;Average;Average;;Input;Enable;F0;Tag;TP-N1FUO-06;;psiA;psiG;
TP-N1FUO-Avg;Generic;Average;Average;;Output;Enable;;Calc;TP-N1FUO-Avg;NaN;psiG;psiG;
TP-N1FUO-Avg;Generic;Average;Average;;Output;Disable;;Calc;TP-N1FUO-Avg:SD;NaN;psiG;psiG;
PS48;Generic;Average;Plane 48;;Input;Enable;A0;Tag;TP-N1FDO-Avg;;psiG;psiG;
PS48;Generic;Average;Plane 48;;Input;Enable;B0;Tag;TP-N1FUO-Avg;;psiG;psiG;
PS48;Generic;Average;Plane 48;;Output;Enable;;Calc;PS48;NaN;psiG;psiG;
PS48;Generic;Average;Plane 48;;Output;Disable;;Calc;PS48:SD;NaN;psiG;psiG;
TT-XF-Avg;Generic;Average;Plane 80;;Input;Enable;A0;Tag;TT-XF-09;;°C;°C;
TT-XF-Avg;Generic;Average;Plane 80;;Input;Enable;B0;Tag;TT-XF-07;;°C;°C;
TT-XF-Avg;Generic;Average;Plane 80;;Input;Enable;C0;Tag;TT-XF-05;;°C;°C;
TT-XF-Avg;Generic;Average;Plane 80;;Input;Enable;D0;Tag;TT-XF-03;;°C;°C;
TT-XF-Avg;Generic;Average;Plane 80;;Input;Enable;E0;Tag;TT-XF-01;;°C;°C;
TT-XF-Avg;Generic;Average;Plane 80;;Input;Enable;F0;Tag;TT-XF-10;;°C;°C;
TT-XF-Avg;Generic;Average;Plane 80;;Input;Enable;G0;Tag;TT-XF-08;;°C;°C;
TT-XF-Avg;Generic;Average;Plane 80;;Input;Enable;H0;Tag;TT-XF-06;;°C;°C;
TT-XF-Avg;Generic;Average;Plane 80;;Input;Enable;I0;Tag;TT-XF-04;;°C;°C;
TT-XF-Avg;Generic;Average;Plane 80;;Input;Enable;L0;Tag;TT-XF-02;;°C;°C;
TT-XF-Avg;Generic;Average;Plane 80;;Output;Enable;;Calc;TT-XF-Avg;NaN;°C;°C;
TT-XF-Avg;Generic;Average;Plane 80;;Output;Disable;;Calc;TT-XF-Avg:SD;NaN;°C;°C;
PS44;Generic;Average;Plane  44;;Input;Enable;A0;Tag;TP-N1IUO-01;;psiA;psiG;
PS44;Generic;Average;Plane  44;;Input;Enable;B0;Tag;TP-N1IDO-01;;psiA;psiG;
PS44;Generic;Average;Plane  44;;Input;Enable;C0;Tag;TP-N1IUI-01;;psiA;psiG;
PS44;Generic;Average;Plane  44;;Input;Enable;D0;Tag;TP-N1IDI-01;;psiA;psiG;
PS44;Generic;Average;Plane  44;;Input;Enable;E0;Tag;TP-N1IUO-02;;psiA;psiG;
PS44;Generic;Average;Plane  44;;Input;Enable;F0;Tag;TP-N1IDO-02;;psiA;psiG;
PS44;Generic;Average;Plane  44;;Input;Enable;G0;Tag;TP-N1IUI-02;;psiA;psiG;
PS44;Generic;Average;Plane  44;;Input;Enable;H0;Tag;TP-N1IDI-02;;psiA;psiG;
PS44;Generic;Average;Plane  44;;Input;Enable;I0;Tag;TP-N1IUO-03;;psiA;psiG;
PS44;Generic;Average;Plane  44;;Input;Enable;L0;Tag;TP-N1IDO-03;;psiA;psiG;
PS44;Generic;Average;Plane  44;;Input;Enable;M0;Tag;TP-N1IUI-03;;psiA;psiG;
PS44;Generic;Average;Plane  44;;Input;Enable;N0;Tag;TP-N1IDI-03;;psiA;psiG;
PS44;Generic;Average;Plane  44;;Input;Enable;O0;Tag;TP-N1IUO-04;;psiA;psiG;
PS44;Generic;Average;Plane  44;;Input;Enable;P0;Tag;TP-N1IDO-04;;psiA;psiG;
PS44;Generic;Average;Plane  44;;Input;Enable;Q0;Tag;TP-N1IUI-04;;psiA;psiG;
PS44;Generic;Average;Plane  44;;Input;Enable;R0;Tag;TP-N1IDI-04;;psiA;psiG;
PS44;Generic;Average;Plane  44;;Input;Enable;S0;Tag;TP-N1IUO-05;;psiA;psiG;
PS44;Generic;Average;Plane  44;;Input;Enable;T0;Tag;TP-N1IDO-05;;psiA;psiG;
PS44;Generic;Average;Plane  44;;Input;Enable;U0;Tag;TP-N1IUI-05;;psiA;psiG;
PS44;Generic;Average;Plane  44;;Input;Enable;V0;Tag;TP-N1IDI-05;;psiA;psiG;
PS44;Generic;Average;Plane  44;;Input;Enable;Z0;Tag;TP-N1IUO-06;;psiA;psiG;
PS44;Generic;Average;Plane  44;;Input;Enable;A1;Tag;TP-N1IDO-06;;psiA;psiG;
PS44;Generic;Average;Plane  44;;Input;Enable;B1;Tag;TP-N1IUI-06;;psiA;psiG;
PS44;Generic;Average;Plane  44;;Input;Enable;C1;Tag;TP-N1IDI-06;;psiA;psiG;
PS44;Generic;Average;Plane  44;;Output;Enable;;Calc;PS44;NaN;psiG;psiG;
PS44;Generic;Average;Plane  44;;Output;Disable;;Calc;PS44:SD;NaN;psiG;psiG;
Cp_Brush_BRG1;Fluid Characteristic;Specific heat;Power Loss Oil System;;Input;Enable;Type of fluid;Constant;;7;; -;
Cp_Brush_BRG1;Fluid Characteristic;Specific heat;Power Loss Oil System;;Input;Enable;Temperature;Tag;TE-P131AB;;°C;°C;
Cp_Brush_BRG1;Fluid Characteristic;Specific heat;Power Loss Oil System;;Input;Enable;Pressure;Tag;PT-P132;;barA;barA;
Cp_Brush_BRG1;Fluid Characteristic;Specific heat;Power Loss Oil System;;Input;Enable;Gas Composition;Gas Analysis;;0;; -;
Cp_Brush_BRG1;Fluid Characteristic;Specific heat;Power Loss Oil System;;Input;Enable;Relative Humidity;Constant;;0;; -;
Cp_Brush_BRG1;Fluid Characteristic;Specific heat;Power Loss Oil System;;Input;Enable;Press ref for rh;Constant;;0;;barA;
Cp_Brush_BRG1;Fluid Characteristic;Specific heat;Power Loss Oil System;;Input;Enable;Temp ref for rh;Constant;;0;;°C;
Cp_Brush_BRG1;Fluid Characteristic;Specific heat;Power Loss Oil System;;Output;Enable;;Calc;Cp_Brush_BRG1;NaN;[kcal IT]·[kg]^-1·[°C]^-1;[kcal IT]·[kg]^-1·[°C]^-1;
Cp_Brush_BRG2;Fluid Characteristic;Specific heat;Power Loss Oil System;;Input;Enable;Type of fluid;Constant;;7;; -;
Cp_Brush_BRG2;Fluid Characteristic;Specific heat;Power Loss Oil System;;Input;Enable;Temperature;Tag;TE-P141AB;;°C;°C;
Cp_Brush_BRG2;Fluid Characteristic;Specific heat;Power Loss Oil System;;Input;Enable;Pressure;Tag;PT-P142;;barA;barA;
Cp_Brush_BRG2;Fluid Characteristic;Specific heat;Power Loss Oil System;;Input;Enable;Gas Composition;Gas Analysis;;0;; -;
Cp_Brush_BRG2;Fluid Characteristic;Specific heat;Power Loss Oil System;;Input;Enable;Relative Humidity;Constant;;0;; -;
Cp_Brush_BRG2;Fluid Characteristic;Specific heat;Power Loss Oil System;;Input;Enable;Press ref for rh;Constant;;0;;barA;
Cp_Brush_BRG2;Fluid Characteristic;Specific heat;Power Loss Oil System;;Input;Enable;Temp ref for rh;Constant;;0;;°C;
Cp_Brush_BRG2;Fluid Characteristic;Specific heat;Power Loss Oil System;;Output;Enable;;Calc;Cp_Brush_BRG2;NaN;[kcal IT]·[kg]^-1·[°C]^-1;[kcal IT]·[kg]^-1·[°C]^-1;
Cp_GEPC_BRG1;Fluid Characteristic;Specific heat;Power Loss Oil System;;Input;Enable;Type of fluid;Constant;;7;; -;
Cp_GEPC_BRG1;Fluid Characteristic;Specific heat;Power Loss Oil System;;Input;Enable;Temperature;Tag;TE-P101AB;;°C;°C;
Cp_GEPC_BRG1;Fluid Characteristic;Specific heat;Power Loss Oil System;;Input;Enable;Pressure;Tag;PG-001;;barA;barA;
Cp_GEPC_BRG1;Fluid Characteristic;Specific heat;Power Loss Oil System;;Input;Enable;Gas Composition;Gas Analysis;;0;; -;
Cp_GEPC_BRG1;Fluid Characteristic;Specific heat;Power Loss Oil System;;Input;Enable;Relative Humidity;Constant;;0;; -;
Cp_GEPC_BRG1;Fluid Characteristic;Specific heat;Power Loss Oil System;;Input;Enable;Press ref for rh;Constant;;0;;barA;
Cp_GEPC_BRG1;Fluid Characteristic;Specific heat;Power Loss Oil System;;Input;Enable;Temp ref for rh;Constant;;0;;°C;
Cp_GEPC_BRG1;Fluid Characteristic;Specific heat;Power Loss Oil System;;Output;Enable;;Calc;Cp_GEPC_BRG1;NaN;[kcal IT]·[kg]^-1·[°C]^-1;[kcal IT]·[kg]^-1·[°C]^-1;
Cp_GEPC_BRG2;Fluid Characteristic;Specific heat;Power Loss Oil System;;Input;Enable;Type of fluid;Constant;;7;; -;
Cp_GEPC_BRG2;Fluid Characteristic;Specific heat;Power Loss Oil System;;Input;Enable;Temperature;Tag;TE-P106AB;;°C;°C;
Cp_GEPC_BRG2;Fluid Characteristic;Specific heat;Power Loss Oil System;;Input;Enable;Pressure;Tag;PG-002;;barA;barA;
Cp_GEPC_BRG2;Fluid Characteristic;Specific heat;Power Loss Oil System;;Input;Enable;Gas Composition;Gas Analysis;;0;; -;
Cp_GEPC_BRG2;Fluid Characteristic;Specific heat;Power Loss Oil System;;Input;Enable;Relative Humidity;Constant;;0;; -;
Cp_GEPC_BRG2;Fluid Characteristic;Specific heat;Power Loss Oil System;;Input;Enable;Press ref for rh;Constant;;0;;barA;
Cp_GEPC_BRG2;Fluid Characteristic;Specific heat;Power Loss Oil System;;Input;Enable;Temp ref for rh;Constant;;0;;°C;
Cp_GEPC_BRG2;Fluid Characteristic;Specific heat;Power Loss Oil System;;Output;Enable;;Calc;Cp_GEPC_BRG2;NaN;[kcal IT]·[kg]^-1·[°C]^-1;[kcal IT]·[kg]^-1·[°C]^-1;
Cp_GEPC_BRG3;Fluid Characteristic;Specific heat;Power Loss Oil System;;Input;Enable;Type of fluid;Constant;;7;; -;
Cp_GEPC_BRG3;Fluid Characteristic;Specific heat;Power Loss Oil System;;Input;Enable;Temperature;Tag;TE-P111AB;;°C;°C;
Cp_GEPC_BRG3;Fluid Characteristic;Specific heat;Power Loss Oil System;;Input;Enable;Pressure;Tag;PG-003;;barA;barA;
Cp_GEPC_BRG3;Fluid Characteristic;Specific heat;Power Loss Oil System;;Input;Enable;Gas Composition;Gas Analysis;;0;; -;
Cp_GEPC_BRG3;Fluid Characteristic;Specific heat;Power Loss Oil System;;Input;Enable;Relative Humidity;Constant;;0;; -;
Cp_GEPC_BRG3;Fluid Characteristic;Specific heat;Power Loss Oil System;;Input;Enable;Press ref for rh;Constant;;0;;barA;
Cp_GEPC_BRG3;Fluid Characteristic;Specific heat;Power Loss Oil System;;Input;Enable;Temp ref for rh;Constant;;0;;°C;
Cp_GEPC_BRG3;Fluid Characteristic;Specific heat;Power Loss Oil System;;Output;Enable;;Calc;Cp_GEPC_BRG3;NaN;[kcal IT]·[kg]^-1·[°C]^-1;[kcal IT]·[kg]^-1·[°C]^-1;
Power_loss_oil_GEPC_BRG1;Generic;Custom Math;Power Loss Oil System;;Input;Enable;a;Tag;FT-P100;;l/min;l/min;
Power_loss_oil_GEPC_BRG1;Generic;Custom Math;Power Loss Oil System;;Input;Enable;b;Tag;Cp_GEPC_BRG1;;[kcal IT]·[kg]^-1·[°C]^-1;[kcal IT]·[kg]^-1·[°C]^-1;
Power_loss_oil_GEPC_BRG1;Generic;Custom Math;Power Loss Oil System;;Input;Enable;c;Tag;TE-P101AB;;°C;°C;
Power_loss_oil_GEPC_BRG1;Generic;Custom Math;Power Loss Oil System;;Input;Enable;d;Tag;TE-P120AB;;°C;°C;
